transaction_id,transaction_date,transaction_time,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
148,2019-04-19,07:50:06,1,1,46,1,2.5,2.5,N
148,2019-04-13,08:23:57,1,1,47,2,6.0,3.0,N
148,2019-04-11,06:45:38,1,1,48,1,2.5,2.5,N
148,2019-04-28,17:22:21,1,1,49,1,3.0,3.0,N
148,2019-04-08,09:29:02,1,1,50,2,5.0,2.5,N
148,2019-04-20,09:11:29,1,1,52,1,2.5,2.5,N
148,2019-04-19,07:54:38,1,1,53,2,6.0,3.0,N
148,2019-04-20,10:46:05,1,1,54,1,2.5,2.5,N
148,2019-04-04,14:31:56,1,1,55,2,8.0,4.0,N
148,2019-04-05,16:58:41,1,1,57,2,6.2,3.1,N
148,2019-04-07,07:13:09,1,1,57,1,3.1,3.1,N
148,2019-04-11,06:41:51,1,1,57,2,6.2,3.1,N
148,2019-04-12,10:03:01,1,1,57,1,3.1,3.1,N
148,2019-04-24,10:35:57,1,1,57,2,6.2,3.1,N
148,2019-04-14,08:20:54,1,1,61,2,9.5,4.75,N
148,2019-04-13,09:50:49,1,2,63,1,0.8,0.8,N
148,2019-04-21,09:16:14,1,2,63,1,0.8,0.8,N
148,2019-04-08,07:55:15,1,2,65,1,0.8,0.8,N
148,2019-04-07,07:13:09,5,1,70,1,3.25,3.25,N
148,2019-04-12,10:52:04,1,5,70,1,3.25,3.25,N
148,2019-04-19,07:54:38,1,5,71,1,3.75,3.75,N
148,2019-04-07,08:33:03,1,4,73,1,3.75,3.75,N
148,2019-04-27,07:56:41,1,5,73,1,3.75,3.75,N
148,2019-04-20,09:11:29,1,5,74,1,3.5,3.5,N
148,2019-04-11,08:42:28,1,5,78,1,4.5,4.5,N
148,2019-04-13,08:54:09,1,2,84,2,1.6,0.8,N
149,2019-04-13,08:27:52,7,1,9,1,22.5,22.5,N
149,2019-04-27,10:46:07,1,1,22,2,4.0,2.0,N
149,2019-04-04,15:31:42,1,1,23,1,2.5,2.5,N
149,2019-04-05,17:42:11,1,1,23,2,5.0,2.5,N
149,2019-04-10,10:18:24,1,1,23,2,5.0,2.5,N
149,2019-04-12,06:54:30,1,1,25,1,2.2,2.2,N
149,2019-04-17,08:19:20,1,1,25,1,2.2,2.2,N
149,2019-04-12,06:32:18,1,1,27,2,7.0,3.5,N
149,2019-04-07,10:19:40,1,1,28,1,2.0,2.0,N
149,2019-04-01,18:21:13,1,1,33,1,3.5,3.5,N
149,2019-04-14,10:16:31,1,1,33,1,3.5,3.5,N
149,2019-04-21,10:16:31,1,1,33,1,3.5,3.5,N
149,2019-04-13,08:05:15,1,1,35,2,6.2,3.1,N
149,2019-04-13,10:40:28,1,1,35,2,6.2,3.1,N
149,2019-04-19,06:45:43,1,1,35,1,3.1,3.1,N
149,2019-04-11,07:53:03,1,1,36,1,3.75,3.75,N
149,2019-04-11,08:27:08,1,1,36,1,3.75,3.75,N
149,2019-04-20,09:59:55,1,1,36,1,3.75,3.75,N
149,2019-04-14,10:57:36,1,1,37,1,3.0,3.0,N
149,2019-04-08,10:27:49,1,1,38,1,3.75,3.75,N
149,2019-04-09,09:11:05,1,1,38,1,3.75,3.75,N
149,2019-04-08,11:31:39,1,1,39,2,8.5,4.25,N
149,2019-04-23,08:28:04,1,1,39,1,4.25,4.25,N
149,2019-04-07,11:00:03,1,1,40,1,3.75,3.75,N
149,2019-04-13,08:27:52,1,1,40,1,3.75,3.75,N
149,2019-04-18,10:39:28,1,1,40,1,3.75,3.75,N
149,2019-04-29,15:14:24,1,1,40,2,7.5,3.75,N
149,2019-04-07,10:00:01,1,1,43,2,6.0,3.0,N
149,2019-04-21,10:24:32,1,1,43,1,3.0,3.0,N
149,2019-04-28,09:23:16,1,1,46,1,2.5,2.5,N
149,2019-04-09,07:40:11,1,1,47,1,3.0,3.0,N
149,2019-04-12,10:24:44,1,1,47,2,6.0,3.0,N
149,2019-04-26,06:36:08,1,1,49,2,6.0,3.0,N
149,2019-04-06,19:01:24,1,1,50,1,2.5,2.5,N
149,2019-04-20,09:46:45,1,1,50,2,5.0,2.5,N
149,2019-04-08,07:40:22,1,1,52,2,5.0,2.5,N
149,2019-04-11,07:58:27,1,1,52,1,2.5,2.5,N
149,2019-04-23,14:54:16,1,1,52,1,2.5,2.5,N
149,2019-04-09,09:07:51,1,1,57,1,3.1,3.1,N
149,2019-04-10,09:36:10,1,1,57,2,6.2,3.1,N
149,2019-04-14,08:31:23,1,1,58,2,7.0,3.5,N
149,2019-04-27,07:23:46,1,1,59,2,9.0,4.5,N
149,2019-04-10,10:59:15,1,1,60,1,3.75,3.75,N
149,2019-04-07,11:00:03,1,2,63,2,1.6,0.8,N
149,2019-04-13,08:27:52,1,2,64,1,0.8,0.8,N
149,2019-04-08,10:27:49,1,2,65,2,1.6,0.8,N
149,2019-04-06,19:01:24,1,5,75,1,3.5,3.5,N
149,2019-04-21,10:24:32,1,5,75,1,3.5,3.5,N
149,2019-04-07,11:00:03,1,4,74,1,3.5,3.5,N
149,2019-04-29,15:14:24,1,5,74,1,3.5,3.5,N
149,2019-04-10,09:36:10,1,5,76,1,3.5,3.5,N
149,2019-04-09,09:11:05,1,3,78,1,5.63,5.63,N
149,2019-04-11,07:58:27,1,2,84,1,0.8,0.8,N
149,2019-04-14,10:57:36,1,2,84,2,1.6,0.8,N
149,2019-04-18,10:39:28,1,2,84,1,0.8,0.8,N
149,2019-04-23,08:28:04,1,2,84,1,0.8,0.8,N
150,2019-04-06,13:39:27,1,1,22,2,4.0,2.0,N
150,2019-04-28,17:05:52,1,1,22,2,4.0,2.0,N
150,2019-04-14,10:58:25,1,1,23,2,5.0,2.5,N
150,2019-04-21,10:58:25,1,1,23,2,5.0,2.5,N
150,2019-04-09,09:59:10,1,1,25,1,2.2,2.2,N
150,2019-04-17,10:41:08,1,1,25,1,2.2,2.2,N
150,2019-04-12,06:12:45,1,1,27,1,3.5,3.5,N
150,2019-04-13,10:23:46,1,1,27,2,7.0,3.5,N
150,2019-04-01,12:24:53,1,1,28,1,2.0,2.0,N
150,2019-04-02,10:26:17,1,1,28,1,2.0,2.0,N
150,2019-04-12,08:36:58,1,1,29,2,5.0,2.5,N
150,2019-04-14,09:34:49,1,1,29,2,5.0,2.5,N
150,2019-04-07,07:39:29,1,1,31,1,2.2,2.2,N
150,2019-04-10,08:01:10,1,1,31,1,2.2,2.2,N
150,2019-04-27,09:28:22,1,1,33,1,3.5,3.5,N
150,2019-04-08,18:41:27,1,1,34,2,4.9,2.45,N
150,2019-04-11,07:49:37,1,1,34,2,4.9,2.45,N
150,2019-04-13,09:20:20,1,1,34,2,4.9,2.45,N
150,2019-04-26,06:48:43,1,1,36,1,3.75,3.75,N
150,2019-04-28,12:20:43,1,1,37,1,3.0,3.0,N
150,2019-04-12,10:10:06,1,1,39,2,8.5,4.25,N
150,2019-04-19,08:15:48,1,1,39,2,8.5,4.25,N
150,2019-04-09,10:47:28,1,1,40,2,7.5,3.75,N
150,2019-04-27,08:15:26,1,1,40,2,7.5,3.75,N
150,2019-04-11,10:02:05,1,1,41,2,8.5,4.25,N
150,2019-04-08,09:13:44,1,1,42,2,5.0,2.5,N
150,2019-04-08,18:41:27,1,2,43,1,3.0,3.0,N
150,2019-04-11,08:57:17,1,1,44,2,5.0,2.5,N
150,2019-04-20,08:49:35,1,1,45,2,6.0,3.0,N
150,2019-04-08,10:02:15,1,1,47,1,3.0,3.0,N
150,2019-04-10,08:13:42,1,1,48,2,5.0,2.5,N
150,2019-04-09,10:24:08,1,1,50,2,5.0,2.5,N
150,2019-04-14,09:44:38,1,1,51,2,6.0,3.0,N
150,2019-04-20,10:52:25,1,1,53,1,3.0,3.0,N
150,2019-04-07,10:49:27,1,1,55,2,8.0,4.0,N
150,2019-04-13,10:14:55,1,1,55,1,4.0,4.0,N
150,2019-04-24,18:28:31,1,1,56,2,5.1,2.55,N
150,2019-04-10,09:18:28,1,1,57,2,6.2,3.1,N
150,2019-04-19,08:59:58,1,1,57,1,3.1,3.1,N
150,2019-04-07,09:30:59,1,1,60,1,3.75,3.75,N
150,2019-04-20,10:41:02,1,1,60,1,3.75,3.75,N
150,2019-04-02,18:40:50,1,1,61,2,9.5,4.75,N
150,2019-04-09,10:47:28,1,2,63,1,0.8,0.8,N
150,2019-04-11,10:02:05,1,2,65,1,0.8,0.8,N
150,2019-04-14,09:44:38,1,5,75,1,3.5,3.5,N
150,2019-04-17,10:41:08,1,5,70,1,3.25,3.25,N
150,2019-04-06,13:39:27,1,5,74,1,3.5,3.5,N
150,2019-04-07,09:30:59,1,4,74,1,3.5,3.5,N
150,2019-04-09,09:59:10,1,2,74,1,3.5,3.5,N
150,2019-04-13,10:23:46,1,5,74,1,3.5,3.5,N
150,2019-04-07,07:39:29,5,1,69,1,3.25,3.25,N
150,2019-04-10,09:18:28,1,5,77,1,3.0,3.0,N
150,2019-04-22,09:16:04,1,5,78,1,4.5,4.5,N
150,2019-04-19,08:15:48,1,5,79,1,3.75,3.75,N
150,2019-04-19,08:15:48,1,2,84,2,1.6,0.8,N
150,2019-04-27,08:15:26,1,2,84,2,1.6,0.8,N
151,2019-04-13,10:31:40,7,1,1,1,18.0,18.0,N
151,2019-04-11,06:31:48,1,1,23,1,2.5,2.5,N
151,2019-04-18,10:57:45,1,1,24,2,6.0,3.0,N
151,2019-04-03,11:54:04,1,1,26,2,6.0,3.0,N
151,2019-04-07,10:21:01,1,1,26,1,3.0,3.0,N
151,2019-04-06,17:44,1,1,30,2,6.0,3.0,N
151,2019-04-08,09:06:46,1,1,30,2,6.0,3.0,N
151,2019-04-09,09:48:20,1,1,30,2,6.0,3.0,N
151,2019-04-16,07:12:15,1,1,31,2,4.4,2.2,N
151,2019-04-14,09:20:16,1,1,34,2,4.9,2.45,N
151,2019-04-21,09:20:16,1,1,34,2,4.9,2.45,N
151,2019-04-07,07:12:07,1,1,36,2,7.5,3.75,N
151,2019-04-27,09:18:34,1,1,37,2,6.0,3.0,N
151,2019-04-14,10:32:53,1,1,38,1,3.75,3.75,N
151,2019-04-12,06:43:09,1,1,39,1,4.25,4.25,N
151,2019-04-13,09:03:29,1,1,39,1,4.25,4.25,N
151,2019-04-10,10:32:05,1,1,41,2,8.5,4.25,N
151,2019-04-13,09:45:55,1,1,41,1,4.25,4.25,N
151,2019-04-15,10:17:42,1,1,42,1,2.5,2.5,N
151,2019-04-09,08:06:33,1,1,43,2,6.0,3.0,N
151,2019-04-07,08:01:27,1,1,44,1,2.5,2.5,N
151,2019-04-08,17:28:41,1,1,44,1,2.5,2.5,N
151,2019-04-20,10:08:22,1,1,44,1,2.5,2.5,N
151,2019-04-05,10:17:19,1,1,45,1,3.0,3.0,N
151,2019-04-21,09:23:35,1,1,45,1,3.0,3.0,N
151,2019-04-26,13:26:03,1,1,47,1,3.0,3.0,N
151,2019-04-09,09:35:53,1,1,48,1,2.5,2.5,N
151,2019-04-11,08:14:43,1,1,51,2,6.0,3.0,N
151,2019-04-27,09:00:19,1,1,51,2,6.0,3.0,N
151,2019-04-10,08:05:46,1,1,52,1,2.5,2.5,N
151,2019-04-24,09:32:28,1,1,52,1,2.5,2.5,N
151,2019-04-14,10:51:10,1,1,53,2,6.0,3.0,N
151,2019-04-20,07:27:01,1,1,53,2,6.0,3.0,N
151,2019-04-10,07:55,1,1,54,2,5.0,2.5,N
151,2019-04-08,10:56:52,1,1,55,2,8.0,4.0,N
151,2019-04-12,06:57:04,1,1,55,1,4.0,4.0,N
151,2019-04-29,11:01:01,1,1,55,2,8.0,4.0,N
151,2019-04-13,10:31:40,1,1,56,2,5.1,2.55,N
151,2019-04-23,08:51:46,1,1,57,2,6.2,3.1,N
151,2019-04-11,09:17:37,1,1,58,1,3.5,3.5,N
151,2019-04-28,16:07:22,1,1,59,1,4.5,4.5,N
151,2019-04-13,09:45:55,1,2,63,2,1.6,0.8,N
151,2019-04-27,09:18:34,1,2,63,2,1.6,0.8,N
151,2019-04-10,10:32:05,1,2,65,2,1.6,0.8,N
151,2019-04-12,06:43:09,1,2,65,2,1.6,0.8,N
151,2019-04-13,09:03:29,1,2,65,2,1.6,0.8,N
151,2019-04-14,10:32:53,1,2,65,2,1.6,0.8,N
151,2019-04-12,09:45,1,5,75,1,3.5,3.5,N
151,2019-04-07,10:21:01,5,1,70,1,3.25,3.25,N
151,2019-04-21,09:23:35,1,5,71,1,3.75,3.75,N
151,2019-04-24,09:32:28,1,5,71,1,3.75,3.75,N
151,2019-04-07,08:01:27,1,4,72,1,3.25,3.25,N
151,2019-04-20,07:27:01,1,5,72,1,3.25,3.25,N
151,2019-04-23,08:51:46,1,5,73,1,3.75,3.75,N
151,2019-04-11,08:14:43,1,5,76,1,3.5,3.5,N
151,2019-04-15,10:17:42,1,5,77,1,3.0,3.0,N
151,2019-04-18,10:57:45,1,5,77,1,3.0,3.0,N
151,2019-04-01,08:25:34,1,1,87,2,6.0,3.0,N
152,2019-04-07,09:42:52,6,1,7,1,19.75,19.75,N
152,2019-04-12,07:13:11,7,1,7,1,19.75,19.75,N
152,2019-04-07,09:42:52,9,9,9,1,12.0,12.0,N
152,2019-04-29,17:09:06,1,1,24,2,6.0,3.0,N
152,2019-04-10,10:45:10,1,1,26,1,3.0,3.0,N
152,2019-04-10,07:01:33,1,1,27,1,3.5,3.5,N
152,2019-04-11,09:30:27,1,1,28,1,2.0,2.0,N
152,2019-04-14,09:25:25,1,1,29,1,2.5,2.5,N
152,2019-04-20,09:15:05,1,1,29,1,2.5,2.5,N
152,2019-04-29,09:39:14,1,1,29,1,2.5,2.5,N
152,2019-04-12,07:13:11,1,1,30,1,3.0,3.0,N
152,2019-04-14,08:28:21,1,1,30,1,3.0,3.0,N
152,2019-04-21,08:28:21,1,1,30,1,3.0,3.0,N
152,2019-04-22,07:59:41,1,1,32,3,9.0,3.0,N
152,2019-04-07,09:42:45,1,1,35,2,6.2,3.1,N
152,2019-04-11,08:42:09,1,1,38,1,3.75,3.75,N
152,2019-04-28,14:28:19,1,1,38,2,7.5,3.75,N
152,2019-04-21,09:05:36,1,1,39,1,4.25,4.25,N
152,2019-04-27,10:38:46,1,1,39,2,8.5,4.25,N
152,2019-04-17,09:53:28,1,1,40,1,3.75,3.75,N
152,2019-04-27,09:57:25,1,1,41,3,12.75,4.25,N
152,2019-04-12,09:20:25,1,1,42,2,5.0,2.5,N
152,2019-04-13,08:36:49,1,1,42,1,2.5,2.5,N
152,2019-04-24,10:33:04,1,1,43,2,6.0,3.0,N
152,2019-04-14,07:43:35,1,1,46,1,2.5,2.5,N
152,2019-04-19,07:34:30,1,1,48,1,2.5,2.5,N
152,2019-04-08,11:15,1,1,49,1,3.0,3.0,N
152,2019-04-03,12:30:20,1,1,51,1,3.0,3.0,N
152,2019-04-07,14:53:35,1,1,51,1,3.0,3.0,N
152,2019-04-10,08:35:01,1,1,52,1,2.5,2.5,N
152,2019-04-13,08:06:13,1,1,52,2,5.0,2.5,N
152,2019-04-09,07:52,1,1,53,2,6.0,3.0,N
152,2019-04-04,13:59:19,1,1,54,1,2.5,2.5,N
152,2019-04-08,09:40:45,1,1,54,2,5.0,2.5,N
152,2019-04-11,10:27:49,1,1,54,2,5.0,2.5,N
152,2019-04-06,14:25:12,1,1,55,1,4.0,4.0,N
152,2019-04-13,07:02:24,1,1,55,2,8.0,4.0,N
152,2019-04-09,07:34:51,1,1,56,1,2.55,2.55,N
152,2019-04-07,09:42:52,1,1,57,1,3.1,3.1,N
152,2019-04-12,06:41:19,1,1,57,2,6.2,3.1,N
152,2019-04-16,10:30:21,1,1,57,2,6.2,3.1,N
152,2019-04-09,10:50:19,1,1,58,2,7.0,3.5,N
152,2019-04-20,08:26:48,1,1,59,1,4.5,4.5,N
152,2019-04-02,15:55:06,1,1,60,2,7.5,3.75,N
152,2019-04-08,12:44:17,1,1,60,2,7.5,3.75,N
152,2019-04-21,09:05:36,1,2,64,1,0.8,0.8,N
152,2019-04-27,09:57:25,1,2,64,2,1.6,0.8,N
152,2019-04-27,10:38:46,1,2,64,2,1.6,0.8,N
152,2019-04-16,10:30:21,1,5,75,1,3.5,3.5,N
152,2019-04-27,09:57:25,1,5,75,1,3.5,3.5,N
152,2019-04-07,14:53:35,1,5,71,1,3.75,3.75,N
152,2019-04-29,17:09:06,1,5,71,1,3.75,3.75,N
152,2019-04-07,09:42:45,1,4,74,1,3.5,3.5,N
152,2019-04-06,14:25:12,1,5,79,1,3.75,3.75,N
152,2019-04-13,08:06:13,1,6,79,1,3.75,3.75,N
152,2019-04-14,07:43:35,1,5,79,1,3.75,3.75,N
152,2019-04-14,08:28:21,9,9,82,1,12.0,12.0,N
152,2019-04-21,08:28:21,9,9,82,1,12.0,12.0,N
152,2019-04-11,08:42:09,1,2,84,2,1.6,0.8,N
152,2019-04-17,09:53:28,1,2,84,1,0.8,0.8,N
153,2019-04-08,13:27:58,1,2,6,1,21.0,21.0,N
153,2019-04-15,10:48:40,7,1,13,1,8.95,8.95,N
153,2019-04-11,08:42:10,1,1,22,1,2.0,2.0,N
153,2019-04-07,18:39:07,1,1,24,2,6.0,3.0,N
153,2019-04-09,09:43:54,1,1,24,2,6.0,3.0,N
153,2019-04-11,06:06:21,1,1,25,1,2.2,2.2,N
153,2019-04-12,11:12:40,1,1,25,1,2.2,2.2,N
153,2019-04-05,12:03:24,1,1,27,1,3.5,3.5,N
153,2019-04-27,09:47:14,1,1,28,2,4.0,2.0,N
153,2019-04-09,08:47:21,1,1,29,1,2.5,2.5,N
153,2019-04-11,08:47:43,1,1,30,1,3.0,3.0,N
153,2019-04-08,13:27:58,1,1,31,1,2.2,2.2,N
153,2019-04-12,06:37:46,1,1,31,2,4.4,2.2,N
153,2019-04-06,15:10:36,1,1,34,1,2.45,2.45,N
153,2019-04-13,08:57:37,1,1,34,2,4.9,2.45,N
153,2019-04-08,10:30:43,1,1,35,2,6.2,3.1,N
153,2019-04-08,10:40:16,1,1,35,1,3.1,3.1,N
153,2019-04-29,11:25:15,1,1,35,1,3.1,3.1,N
153,2019-04-20,09:23:58,1,1,36,1,3.75,3.75,N
153,2019-04-20,09:26:32,1,1,38,2,7.5,3.75,N
153,2019-04-14,08:59:59,1,1,40,2,7.5,3.75,N
153,2019-04-09,10:51:07,1,1,41,1,4.25,4.25,N
153,2019-04-27,09:58:56,1,1,41,3,12.75,4.25,N
153,2019-04-18,09:04:12,1,1,42,1,2.5,2.5,N
153,2019-04-01,08:00:39,1,1,45,1,3.0,3.0,N
153,2019-04-13,09:07:30,1,1,46,2,5.0,2.5,N
153,2019-04-05,12:32:05,1,1,50,1,2.5,2.5,N
153,2019-04-10,11:17:43,1,1,50,1,2.5,2.5,N
153,2019-04-26,19:22:20,1,1,51,2,6.0,3.0,N
153,2019-04-14,10:33:34,1,1,52,1,2.5,2.5,N
153,2019-04-20,08:21:06,1,1,52,1,2.5,2.5,N
153,2019-04-22,06:30:58,1,1,53,2,6.0,3.0,N
153,2019-04-16,09:38:21,1,1,54,1,2.5,2.5,N
153,2019-04-07,09:27:06,1,1,55,1,4.0,4.0,N
153,2019-04-14,10:11:28,1,1,55,1,4.0,4.0,N
153,2019-04-21,10:11:28,1,1,55,1,4.0,4.0,N
153,2019-04-07,11:01:11,1,1,56,1,2.55,2.55,N
153,2019-04-10,09:36:43,1,1,57,1,3.1,3.1,N
153,2019-04-13,08:16:26,1,1,59,1,4.5,4.5,N
153,2019-04-25,11:21:14,1,1,60,2,7.5,3.75,N
153,2019-04-10,08:56:25,1,1,61,1,4.75,4.75,N
153,2019-04-12,09:21:11,1,1,61,1,4.75,4.75,N
153,2019-04-27,09:58:56,1,2,63,2,1.6,0.8,N
153,2019-04-14,08:59:59,1,2,65,1,0.8,0.8,N
153,2019-04-20,09:26:32,1,2,65,1,0.8,0.8,N
153,2019-04-08,10:30:43,1,3,70,1,3.25,3.25,N
153,2019-04-15,10:48:40,1,5,72,1,3.25,3.25,Y
153,2019-04-22,06:30:58,1,5,73,1,3.75,3.75,N
153,2019-04-09,08:47:21,1,2,74,1,3.5,3.5,N
153,2019-04-27,09:58:56,1,5,77,1,3.0,3.0,N
153,2019-04-09,09:43:54,1,3,78,1,4.5,4.5,N
153,2019-04-11,08:47:43,1,5,78,1,4.5,4.5,N
153,2019-04-14,08:59:59,1,5,79,1,3.75,3.75,N
153,2019-04-15,10:48:40,1,4,87,1,2.1,2.1,Y
153,2019-04-28,18:10:40,1,1,87,1,3.0,3.0,N
154,2019-04-12,10:56:06,7,1,17,1,9.5,9.5,N
154,2019-04-09,08:55:50,1,1,25,2,4.4,2.2,N
154,2019-04-09,07:54:23,1,1,29,2,5.0,2.5,N
154,2019-04-10,07:56:28,1,1,30,2,6.0,3.0,N
154,2019-04-14,07:44:58,1,1,30,2,6.0,3.0,N
154,2019-04-26,08:09:25,1,1,30,3,9.0,3.0,N
154,2019-04-04,08:09:19,1,1,32,1,3.0,3.0,N
154,2019-04-08,07:43:08,1,1,33,1,3.5,3.5,N
154,2019-04-11,10:03:42,1,1,33,1,3.5,3.5,N
154,2019-04-11,10:30:44,1,1,33,2,7.0,3.5,N
154,2019-04-22,10:42:52,1,1,33,2,7.0,3.5,N
154,2019-04-17,06:43:53,1,1,35,1,3.1,3.1,N
154,2019-04-07,09:03:52,1,1,36,2,7.5,3.75,N
154,2019-04-13,07:52:11,1,1,37,2,6.0,3.0,N
154,2019-04-13,09:06:18,1,1,39,2,8.5,4.25,N
154,2019-04-02,14:08:49,1,1,40,1,3.75,3.75,N
154,2019-04-07,09:30:06,1,1,40,1,3.75,3.75,N
154,2019-04-10,07:01:09,1,1,41,2,8.5,4.25,N
154,2019-04-14,08:32:15,1,1,41,2,8.5,4.25,N
154,2019-04-10,09:29:10,1,1,43,2,6.0,3.0,N
154,2019-04-27,09:30:50,1,1,43,2,6.0,3.0,N
154,2019-04-28,12:00:54,1,1,44,2,5.0,2.5,N
154,2019-04-21,10:24:56,1,1,45,2,6.0,3.0,N
154,2019-04-27,10:16:36,1,1,45,1,3.0,3.0,N
154,2019-04-18,07:42:06,1,1,46,2,5.0,2.5,N
154,2019-04-13,08:02:24,1,1,47,2,6.0,3.0,N
154,2019-04-12,10:58:11,1,1,49,1,3.0,3.0,N
154,2019-04-20,08:51:12,1,1,51,1,3.0,3.0,N
154,2019-04-08,12:13:24,1,1,52,2,5.0,2.5,N
154,2019-04-11,10:23:32,1,1,52,1,2.5,2.5,N
154,2019-04-08,10:29:51,1,1,53,2,6.0,3.0,N
154,2019-04-28,18:26,1,1,53,2,6.0,3.0,N
154,2019-04-20,09:09:28,1,1,54,2,5.0,2.5,N
154,2019-04-07,08:53:09,1,1,55,2,8.0,4.0,N
154,2019-04-06,14:59:56,1,1,57,1,3.1,3.1,N
154,2019-04-12,10:56:06,1,1,57,1,3.1,3.1,N
154,2019-04-14,10:51:17,1,1,57,2,6.2,3.1,N
154,2019-04-21,10:51:17,1,1,57,2,6.2,3.1,N
154,2019-04-18,09:12:28,1,1,58,1,3.5,3.5,N
154,2019-04-06,16:01:38,1,1,61,2,9.5,4.75,N
154,2019-04-09,06:45:12,1,1,61,2,9.5,4.75,N
154,2019-04-29,19:50:51,1,1,61,2,9.5,4.75,N
154,2019-04-07,09:30:06,1,2,63,2,1.6,0.8,N
154,2019-04-10,07:01:09,1,2,64,1,0.8,0.8,N
154,2019-04-13,07:52:11,1,2,64,1,0.8,0.8,N
154,2019-04-13,09:06:18,1,2,64,2,1.6,0.8,N
154,2019-04-14,08:32:15,1,2,65,2,1.6,0.8,N
154,2019-04-07,08:53:09,1,5,70,1,3.25,3.25,N
154,2019-04-12,10:34:58,1,5,70,1,3.25,3.25,N
154,2019-04-13,07:52:11,1,5,73,1,3.75,3.75,N
154,2019-04-13,09:06:18,1,6,73,1,3.75,3.75,N
154,2019-04-18,07:42:06,1,5,73,1,3.75,3.75,N
154,2019-04-14,07:44:58,1,5,74,1,3.5,3.5,N
154,2019-04-12,10:58:11,1,5,69,1,3.25,3.25,N
154,2019-04-27,10:16:36,1,5,69,1,3.25,3.25,N
154,2019-04-20,08:51:12,1,5,76,1,3.5,3.5,N
154,2019-04-20,09:09:28,1,5,76,1,3.5,3.5,N
154,2019-04-10,07:01:09,1,5,78,1,4.5,4.5,N
154,2019-04-04,08:09:19,1,5,79,1,3.75,3.75,N
154,2019-04-18,09:12:28,1,5,79,1,3.75,3.75,N
154,2019-04-28,12:00:54,1,5,79,1,3.75,3.75,N
155,2019-04-09,07:46:10,1,3,1,1,18.0,18.0,N
155,2019-04-07,08:37:17,1,1,22,2,4.0,2.0,N
155,2019-04-11,07:10:46,1,1,22,2,4.0,2.0,N
155,2019-04-12,07:45:51,1,1,22,2,4.0,2.0,N
155,2019-04-14,10:03:18,1,1,22,1,2.0,2.0,N
155,2019-04-07,12:18:01,1,1,23,1,2.5,2.5,N
155,2019-04-12,06:26:46,1,1,23,1,2.5,2.5,N
155,2019-04-18,06:28:56,1,1,23,1,2.5,2.5,N
155,2019-04-27,10:06:58,1,1,23,3,7.5,2.5,N
155,2019-04-11,10:03:45,1,1,26,1,3.0,3.0,N
155,2019-04-21,07:55:20,1,1,26,1,3.0,3.0,N
155,2019-04-29,16:39:09,1,1,26,1,3.0,3.0,N
155,2019-04-06,14:54:34,1,1,29,2,5.0,2.5,N
155,2019-04-04,15:46:37,1,1,30,1,3.0,3.0,N
155,2019-04-29,14:46:31,1,1,31,2,4.4,2.2,N
155,2019-04-09,07:46:10,1,1,32,1,3.0,3.0,N
155,2019-04-11,08:08:37,1,1,32,2,6.0,3.0,N
155,2019-04-12,08:29:53,1,1,33,2,7.0,3.5,N
155,2019-04-16,06:31:09,1,1,33,1,3.5,3.5,N
155,2019-04-08,19:49:12,1,1,34,1,2.45,2.45,N
155,2019-04-08,19:49:12,2,2,35,1,3.1,3.1,N
155,2019-04-14,09:43:04,1,1,37,1,3.0,3.0,N
155,2019-04-13,08:42:46,1,1,40,2,7.5,3.75,N
155,2019-04-13,10:54:06,1,1,41,1,4.25,4.25,N
155,2019-04-14,09:59:26,1,1,42,1,2.5,2.5,N
155,2019-04-21,09:59:26,1,1,42,1,2.5,2.5,N
155,2019-04-22,10:12:34,1,1,42,3,7.5,2.5,N
155,2019-04-23,12:04:44,1,1,42,2,5.0,2.5,N
155,2019-04-10,09:19:43,1,1,44,1,2.5,2.5,N
155,2019-04-03,11:13:51,1,1,50,2,5.0,2.5,N
155,2019-04-04,15:34:44,1,1,50,2,5.0,2.5,N
155,2019-04-20,08:08:26,1,1,51,1,3.0,3.0,N
155,2019-04-07,07:26:45,1,1,52,1,2.5,2.5,N
155,2019-04-08,07:59:20,1,1,54,2,5.0,2.5,N
155,2019-04-10,06:45:12,1,1,55,2,8.0,4.0,N
155,2019-04-13,08:23:13,1,1,55,1,4.0,4.0,N
155,2019-04-16,08:24:15,1,1,56,1,2.55,2.55,N
155,2019-04-09,10:20:57,1,1,57,2,6.2,3.1,N
155,2019-04-08,08:20:55,1,1,58,1,3.5,3.5,N
155,2019-04-27,10:47:35,1,1,61,1,4.75,4.75,N
155,2019-04-29,16:39:09,1,5,71,1,3.75,3.75,N
155,2019-04-21,10:17:59,1,3,72,1,3.25,3.25,Y
155,2019-04-09,07:23:01,1,3,76,1,3.5,3.5,N
155,2019-04-29,14:46:31,1,5,76,1,3.5,3.5,N
155,2019-04-12,06:26:46,1,5,78,1,4.5,4.5,N
155,2019-04-18,06:28:56,1,5,79,1,3.75,3.75,N
155,2019-04-22,10:12:34,1,5,79,1,3.75,3.75,N
155,2019-04-23,07:25:08,1,5,79,1,3.75,3.75,N
155,2019-04-13,10:54:06,1,2,84,2,1.6,0.8,N
155,2019-04-13,08:42:46,1,2,84,1,0.8,0.8,N
