transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn
152,2019-04-06,14:25:12,3,17,558,N
152,2019-04-04,13:59:19,3,17,728,Y
152,2019-04-08,12:44:17,3,7,746,N
152,2019-04-07,09:42:52,5,14,5033,Y
152,2019-04-13,07:02:24,5,30,5236,N
152,2019-04-03,12:30:20,5,26,5576,Y
152,2019-04-28,14:28:19,5,12,5577,Y
152,2019-04-10,08:35:01,5,28,5624,Y
152,2019-04-21,09:05:36,5,12,5677,N
152,2019-04-11,10:27:49,5,28,5719,N
152,2019-04-12,07:13:11,5,12,5842,N
152,2019-04-29,09:39:14,8,42,8072,N
152,2019-04-02,15:55:06,8,42,8142,Y
152,2019-04-11,08:42:09,8,44,8203,Y
152,2019-04-13,08:06:13,8,15,8236,N
153,2019-04-07,18:39:07,3,14,57,N
153,2019-04-05,12:03:24,3,12,79,N
153,2019-04-06,15:10:36,3,12,291,Y
153,2019-04-20,08:21:06,3,12,305,Y
153,2019-04-13,08:16:26,3,16,344,Y
153,2019-04-08,13:27:58,3,7,400,Y
153,2019-04-12,09:21:11,3,19,586,Y
153,2019-04-10,09:36:43,3,20,605,N
153,2019-04-09,08:47:21,3,10,651,Y
153,2019-04-08,10:30:43,5,28,5071,Y
153,2019-04-05,12:32:05,5,26,5075,Y
153,2019-04-07,09:27:06,5,27,5140,Y
153,2019-04-29,11:25:15,5,30,5251,N
153,2019-04-11,06:06:21,5,26,5284,N
153,2019-04-22,06:30:58,5,12,5332,N
153,2019-04-09,10:51:07,5,27,5478,N
153,2019-04-16,09:38:21,5,28,5844,Y
153,2019-04-11,08:42:10,8,44,8010,Y
153,2019-04-13,09:07:30,8,42,8331,N
153,2019-04-01,08:00:39,8,42,8353,Y
153,2019-04-15,10:48:40,8,44,8377,Y
153,2019-04-07,11:01:11,8,42,8470,Y
153,2019-04-12,11:12:40,8,44,8495,Y
154,2019-04-07,08:53:09,3,14,65,Y
154,2019-04-08,12:13:24,3,9,87,N
154,2019-04-02,14:08:49,3,17,171,N
154,2019-04-06,16:01:38,3,17,465,N
154,2019-04-29,19:50:51,3,14,482,N
154,2019-04-09,08:55:50,3,10,544,N
154,2019-04-20,08:51:12,3,16,586,N
154,2019-04-12,10:34:58,3,18,678,N
154,2019-04-28,12:00:54,5,26,5082,Y
154,2019-04-06,14:59:56,5,12,5229,N
154,2019-04-08,10:29:51,5,25,5576,Y
154,2019-04-20,09:09:28,5,30,5743,N
154,2019-04-12,10:58:11,5,28,5874,Y
154,2019-04-14,08:32:15,8,15,8132,N
154,2019-04-12,10:56:06,8,42,8141,N
154,2019-04-10,07:56:28,8,42,8148,N
154,2019-04-13,09:06:18,8,42,8260,N
154,2019-04-11,10:30:44,8,44,8294,Y
154,2019-04-18,07:42:06,8,44,8444,N
154,2019-04-09,06:45:12,8,45,8489,N
154,2019-04-04,08:09:19,8,45,8490,N
155,2019-04-09,07:46:10,3,9,39,N
155,2019-04-06,14:54:34,3,17,221,Y
155,2019-04-04,15:46:37,3,17,237,N
155,2019-04-14,09:59:26,3,20,403,Y
155,2019-04-21,09:59:26,3,20,403,Y
155,2019-04-08,19:49:12,3,10,485,N
155,2019-04-07,12:18:01,3,14,687,N
155,2019-04-22,10:12:34,5,12,5010,Y
155,2019-04-07,07:26:45,5,27,5256,Y
155,2019-04-12,06:26:46,5,12,5412,Y
155,2019-04-10,06:45:12,5,26,5449,Y
155,2019-04-11,08:08:37,5,26,5454,Y
155,2019-04-13,10:54:06,5,30,5465,Y
155,2019-04-03,11:13:51,5,12,5504,N
155,2019-04-29,16:39:09,5,12,5746,Y
155,2019-04-08,07:59:20,5,26,5911,N
155,2019-04-16,06:31:09,8,6,8018,N
155,2019-04-13,08:42:46,8,15,8054,Y
155,2019-04-23,07:25:08,8,44,8133,Y
155,2019-04-27,10:47:35,8,42,8158,Y
155,2019-04-12,08:29:53,8,6,8229,N
155,2019-04-10,08:54:38,8,41,8261,N
155,2019-04-04,15:34:44,8,45,8348,Y
155,2019-04-11,07:10:46,8,41,8443,Y
156,2019-04-01,12:30,3,17,32,N
156,2019-04-13,08:34:20,3,20,247,N
156,2019-04-10,09:02:04,3,20,302,N
156,2019-04-14,10:30:49,3,20,346,N
156,2019-04-21,10:30:49,3,20,346,N
156,2019-04-07,18:58:58,3,14,432,N
156,2019-04-11,07:04:41,3,20,565,N
156,2019-04-20,10:15:03,3,16,588,N
156,2019-04-06,15:22:56,3,17,687,N
156,2019-04-08,16:03:39,3,8,691,Y
156,2019-04-18,09:04:47,3,20,707,Y
156,2019-04-03,12:21:41,5,26,5052,N
156,2019-04-15,07:54:32,5,12,5078,N
156,2019-04-22,10:07:22,5,26,5090,Y
156,2019-04-08,09:33:43,5,25,5315,Y
156,2019-04-21,08:33:18,5,26,5572,Y
156,2019-04-10,09:25:30,5,28,5807,Y
156,2019-04-11,08:27:10,5,30,5813,Y
156,2019-04-28,17:30:05,5,30,5854,N
156,2019-04-08,08:57:28,8,42,8036,Y
156,2019-04-13,10:06:01,8,45,8039,Y
156,2019-04-14,08:30:43,8,45,8048,Y
156,2019-04-11,08:07:43,8,41,8145,N
156,2019-04-20,08:35:41,8,15,8306,Y
156,2019-04-03,09:34:48,8,42,8468,N
157,2019-04-06,15:51:16,3,12,62,Y
157,2019-04-27,11:02:16,3,20,81,Y
157,2019-04-07,16:57:01,3,14,97,Y
157,2019-04-13,10:57:48,3,14,364,Y
157,2019-04-15,07:37:54,3,20,477,Y
157,2019-04-19,07:37:54,3,20,477,Y
157,2019-04-05,17:14:01,3,17,641,N
157,2019-04-20,09:48:52,3,12,727,N
157,2019-04-29,15:07:24,5,30,5145,N
157,2019-04-21,08:25:55,5,26,5154,N
157,2019-04-09,07:33:08,5,29,5204,Y
157,2019-04-23,10:03:55,5,12,5209,N
157,2019-04-05,17:38:31,5,12,5450,Y
157,2019-04-27,10:10:23,5,12,5484,Y
157,2019-04-08,09:34:26,5,28,5520,Y
157,2019-04-12,09:00,5,12,5932,N
157,2019-04-26,08:19:42,8,6,8161,N
157,2019-04-28,18:03:05,8,15,8179,Y
157,2019-04-10,10:58:42,8,41,8327,N
157,2019-04-18,07:37:19,8,42,8349,N
157,2019-04-06,11:26:58,8,15,8398,Y
157,2019-04-12,08:58:51,8,42,8400,N
157,2019-04-27,09:24:32,8,45,8492,N
158,2019-04-12,09:36:27,3,19,26,N
158,2019-04-14,09:10:03,3,20,83,Y
158,2019-04-21,09:10:03,3,20,83,Y
158,2019-04-13,10:51:35,3,16,98,Y
158,2019-04-09,07:41:05,3,10,320,Y
158,2019-04-20,07:39:20,3,9,324,Y
158,2019-04-03,19:21:26,3,17,601,Y
158,2019-04-11,08:02:35,3,19,653,N
158,2019-04-07,17:38:38,3,20,700,Y
158,2019-04-06,13:04:32,3,12,727,Y
158,2019-04-10,10:17,3,20,747,Y
158,2019-04-11,06:56:59,5,28,5230,Y
158,2019-04-13,10:23:52,5,30,5352,N
158,2019-04-04,13:02:24,5,12,5667,N
158,2019-04-12,06:22:45,5,28,5809,Y
158,2019-04-29,13:11:32,5,12,5840,Y
158,2019-04-05,09:12:44,8,45,8166,N
158,2019-04-10,09:16:22,8,41,8176,Y
158,2019-04-27,09:04:51,8,45,8193,Y
158,2019-04-11,08:25:39,8,41,8253,Y
158,2019-04-24,11:09:21,8,44,8477,Y
159,2019-04-27,19:20:53,3,16,12,Y
159,2019-04-12,09:48:09,3,19,208,N
159,2019-04-14,09:11:58,3,16,267,Y
159,2019-04-21,09:11:58,3,16,267,Y
159,2019-04-06,11:34:21,3,17,406,N
159,2019-04-07,16:55:29,3,14,664,N
159,2019-04-09,07:56:17,3,6,760,Y
159,2019-04-03,16:46:07,3,12,782,Y
159,2019-04-27,10:09:17,5,12,5017,Y
159,2019-04-06,15:40:57,5,30,5038,Y
159,2019-04-28,09:10:13,5,26,5079,Y
159,2019-04-07,10:00:06,5,14,5273,Y
159,2019-04-11,08:07:22,5,26,5291,N
159,2019-04-16,07:41:57,5,28,5519,N
159,2019-04-11,08:29:13,8,41,8014,N
159,2019-04-24,09:03:13,8,44,8080,N
159,2019-04-10,10:33:10,8,44,8173,N
159,2019-04-04,18:43:35,8,42,8214,N
159,2019-04-27,10:07:17,8,15,8391,Y
159,2019-04-12,09:13:14,8,42,8429,Y
159,2019-04-13,08:53:44,8,15,8466,Y
160,2019-04-20,08:54:08,3,12,25,Y
160,2019-04-06,19:57:06,3,12,29,Y
160,2019-04-02,13:40:11,3,12,125,N
160,2019-04-07,18:30:14,3,14,571,Y
160,2019-04-14,09:57:41,3,18,795,N
160,2019-04-21,09:57:41,3,18,795,N
160,2019-04-12,10:44:09,5,26,5016,Y
160,2019-04-21,09:55:49,5,12,5019,N
160,2019-04-29,16:47:49,5,26,5178,N
160,2019-04-10,10:34:15,5,26,5262,Y
160,2019-04-02,07:59:01,5,12,5275,Y
160,2019-04-08,10:32:44,5,28,5440,N
160,2019-04-11,08:40:21,5,30,5496,Y
160,2019-04-27,08:12:51,5,12,5541,N
160,2019-04-07,10:56:05,5,14,5656,N
160,2019-04-03,10:46:20,8,45,8053,Y
160,2019-04-27,08:12:44,8,45,8056,Y
160,2019-04-26,10:08:28,8,42,8097,N
160,2019-04-13,08:14:18,8,15,8213,Y
160,2019-04-12,08:18:24,8,42,8259,N
160,2019-04-10,09:29:25,8,44,8350,Y
160,2019-04-11,08:59:56,8,42,8486,Y
161,2019-04-07,13:49:35,3,16,151,N
161,2019-04-08,15:09:53,3,9,161,N
161,2019-04-09,09:05,3,9,254,N
161,2019-04-11,09:59:20,3,19,372,Y
161,2019-04-03,14:06:59,3,12,407,N
161,2019-04-06,18:21:20,3,17,561,Y
161,2019-04-18,10:49:09,3,20,720,N
161,2019-04-24,15:57:24,3,20,728,N
161,2019-04-08,08:04:56,5,28,5042,Y
161,2019-04-14,10:46:23,5,30,5119,N
161,2019-04-09,10:39:33,5,29,5359,Y
161,2019-04-06,08:56:13,5,30,5393,Y
161,2019-04-07,10:56:49,5,29,5419,Y
161,2019-04-10,10:20:39,5,28,5486,Y
161,2019-04-28,09:10:54,5,30,5489,N
161,2019-04-11,10:28:06,5,30,5779,N
161,2019-04-12,08:27:22,5,26,5845,N
161,2019-04-09,11:23:17,8,42,8013,N
161,2019-04-29,08:33:51,8,45,8092,Y
161,2019-04-06,16:12:52,8,15,8126,N
161,2019-04-14,08:27:30,8,42,8148,Y
161,2019-04-27,10:53:25,8,42,8254,Y
161,2019-04-10,10:07:59,8,41,8432,N
161,2019-04-13,08:32:29,8,42,8452,Y
162,2019-04-07,18:52:25,3,20,57,Y
162,2019-04-09,09:45:27,3,7,95,N
162,2019-04-08,18:06:58,3,9,188,N
162,2019-04-20,10:00:19,3,9,293,Y
162,2019-04-01,19:07:40,3,17,470,N
162,2019-04-14,08:58:18,3,16,504,Y
162,2019-04-21,08:58:18,3,16,504,Y
162,2019-04-06,15:26:13,3,17,523,Y
162,2019-04-23,08:35:33,3,16,542,N
162,2019-04-11,08:42:04,3,20,587,Y
162,2019-04-12,07:28:24,3,19,747,N
162,2019-04-08,08:57:28,5,26,5031,Y
162,2019-04-07,09:30:14,5,27,5070,Y
162,2019-04-18,08:15:26,5,28,5228,N
162,2019-04-28,11:29:08,5,30,5416,Y
162,2019-04-09,08:06:06,5,28,5438,Y
162,2019-04-10,08:33,5,26,5482,Y
162,2019-04-11,06:04:41,5,28,5723,N
162,2019-04-13,07:54:26,5,26,5829,N
162,2019-04-04,09:30:20,5,12,5923,N
162,2019-04-06,19:08:59,8,15,8320,Y
162,2019-04-10,09:35:04,8,44,8336,Y
162,2019-04-13,10:12:25,8,45,8343,Y
163,2019-04-07,19:27:26,3,20,47,N
163,2019-04-08,11:25:26,3,8,58,Y
163,2019-04-06,14:40:47,3,17,204,Y
163,2019-04-14,09:47,3,18,367,N
163,2019-04-21,09:47,3,18,367,N
163,2019-04-03,18:01:58,3,12,390,N
163,2019-04-22,11:50:13,3,16,421,N
163,2019-04-15,10:08:45,3,14,573,N
163,2019-04-19,10:08:45,3,14,573,N
163,2019-04-11,08:51:29,5,30,5078,Y
163,2019-04-04,17:45:57,5,30,5088,Y
163,2019-04-27,07:15:24,5,26,5452,N
163,2019-04-28,07:54:33,5,26,5488,Y
163,2019-04-19,10:27:12,5,28,5520,Y
163,2019-04-10,09:38:24,5,28,5607,N
163,2019-04-12,09:56:42,5,12,5697,Y
163,2019-04-21,10:01:29,5,26,5823,Y
163,2019-04-08,07:43:51,5,25,5846,Y
163,2019-04-13,07:10:45,5,12,5942,Y
163,2019-04-11,09:23:02,8,44,8069,N
163,2019-04-05,16:27:31,8,45,8398,Y
164,2019-04-17,08:50:02,3,14,94,N
164,2019-04-04,19:51:59,3,17,104,Y
164,2019-04-10,09:36:27,3,20,112,Y
164,2019-04-06,13:25:07,3,12,567,N
164,2019-04-14,09:56:01,3,18,598,Y
164,2019-04-21,09:56:01,3,18,598,Y
164,2019-04-08,15:49:36,3,9,629,Y
164,2019-04-07,18:39:40,3,16,744,N
164,2019-04-28,15:27:37,5,26,5171,N
164,2019-04-12,06:17:44,5,12,5257,Y
164,2019-04-08,10:44:37,5,28,5314,Y
164,2019-04-07,10:53:56,5,29,5354,Y
164,2019-04-02,07:09:46,5,12,5454,N
164,2019-04-10,10:21:47,5,28,5499,Y
164,2019-04-19,07:35:23,8,6,8051,N
164,2019-04-11,09:31:48,8,44,8077,N
164,2019-04-25,10:40:17,8,44,8078,N
164,2019-04-13,10:40:06,8,15,8231,N
164,2019-04-20,08:58:34,8,15,8350,N
164,2019-04-02,14:02:16,8,15,8416,N
165,2019-04-14,09:43:10,3,20,64,Y
165,2019-04-21,09:43:10,3,20,64,Y
165,2019-04-01,16:44:46,3,12,127,Y
165,2019-04-29,19:07:47,3,16,378,Y
165,2019-04-06,16:27:42,3,17,599,Y
165,2019-04-10,07:23:31,3,20,608,N
165,2019-04-07,14:20:21,3,20,611,Y
165,2019-04-08,15:52:52,3,9,755,N
165,2019-04-21,10:49:06,5,12,5067,Y
165,2019-04-28,10:46:48,5,30,5071,Y
165,2019-04-22,07:41:24,5,26,5203,Y
165,2019-04-09,10:09:22,5,28,5265,N
165,2019-04-08,07:40:35,5,28,5310,Y
165,2019-04-11,06:28:05,5,28,5395,Y
165,2019-04-13,09:40:07,5,12,5511,Y
165,2019-04-27,07:04:30,5,26,5661,Y
165,2019-04-10,06:50:33,5,28,5834,N
165,2019-04-05,14:19:55,5,30,5871,N
165,2019-04-13,08:55:42,8,15,8069,Y
165,2019-04-07,11:23:45,8,42,8166,Y
165,2019-04-14,09:47:24,8,45,8222,Y
165,2019-04-06,13:28:48,8,42,8234,Y
165,2019-04-10,06:36:19,8,41,8238,Y
165,2019-04-08,10:50:30,8,41,8347,N
166,2019-04-14,08:42:07,3,20,115,Y
166,2019-04-21,08:42:07,3,20,115,Y
166,2019-04-10,09:03:26,3,19,119,Y
166,2019-04-08,19:55:44,3,9,276,Y
166,2019-04-07,11:44:55,3,20,476,N
166,2019-04-06,12:34:59,3,17,665,Y
166,2019-04-04,14:15:04,3,12,767,N
166,2019-04-06,07:43:51,5,30,5020,N
166,2019-04-27,07:08:21,5,12,5107,Y
166,2019-04-07,10:35:30,5,14,5293,Y
166,2019-04-08,07:38:48,5,28,5403,Y
166,2019-04-28,12:09:58,5,12,5403,Y
166,2019-04-10,09:30:51,5,26,5424,N
166,2019-04-19,10:30:23,5,26,5437,N
166,2019-04-13,08:31:49,5,26,5441,N
166,2019-04-02,16:30:59,8,15,8169,N
166,2019-04-13,08:29:15,8,42,8187,Y
166,2019-04-11,08:20:52,8,42,8191,Y
166,2019-04-22,11:00:02,8,42,8219,Y
166,2019-04-10,07:46:43,8,41,8236,Y
166,2019-04-12,10:13:50,8,44,8288,Y
166,2019-04-29,15:08:33,8,15,8333,N
167,2019-04-14,08:23:42,3,16,151,N
167,2019-04-21,08:23:42,3,16,151,N
167,2019-04-07,07:43:33,3,16,158,N
167,2019-04-05,15:38:19,3,17,432,N
167,2019-04-13,08:59:16,3,20,456,N
167,2019-04-09,07:29:02,3,10,490,Y
167,2019-04-06,14:16:03,3,12,527,N
167,2019-04-08,17:09:45,3,7,534,N
167,2019-04-10,07:12:50,3,18,570,Y
167,2019-04-12,10:07:11,3,19,716,N
167,2019-04-11,10:42:47,3,19,758,N
167,2019-04-13,10:14:17,5,12,5018,Y
167,2019-04-05,16:04:03,5,30,5383,N
167,2019-04-29,17:27:06,5,26,5449,N
167,2019-04-09,09:16:24,5,28,5528,Y
167,2019-04-11,07:40:52,5,26,5544,Y
167,2019-04-08,09:55:40,5,25,5578,Y
167,2019-04-07,09:20,5,27,5909,Y
167,2019-04-12,08:20:38,8,6,8028,N
167,2019-04-07,10:31:28,8,42,8192,N
167,2019-04-01,17:18:15,8,42,8341,Y
167,2019-04-10,07:57:14,8,41,8370,N
167,2019-04-29,19:24:52,8,15,8393,Y
167,2019-04-11,07:45:11,8,44,8464,Y
168,2019-04-10,09:58:35,3,18,56,N
168,2019-04-12,07:01:32,3,19,70,N
168,2019-04-26,10:02:02,3,14,149,Y
168,2019-04-14,09:24:21,3,16,168,Y
168,2019-04-21,09:24:21,3,16,168,Y
168,2019-04-13,08:25:17,3,16,212,Y
168,2019-04-08,11:58:19,3,10,262,N
168,2019-04-07,11:06:19,3,20,472,N
168,2019-04-11,09:52:25,3,18,606,N
168,2019-04-03,17:48:07,3,12,695,Y
168,2019-04-06,19:42:15,3,12,766,Y
168,2019-04-13,07:20:25,5,12,5038,N
168,2019-04-10,10:23:45,5,28,5201,Y
168,2019-04-21,10:01:14,5,12,5203,Y
168,2019-04-05,15:22:44,5,30,5492,N
168,2019-04-08,09:20:44,5,25,5506,N
168,2019-04-11,06:55:39,5,28,5639,Y
168,2019-04-07,08:59:09,5,29,5746,N
168,2019-04-29,14:53:42,5,26,5883,N
168,2019-04-12,07:06:11,8,44,8098,Y
168,2019-04-04,11:43:16,8,15,8136,N
168,2019-04-10,11:11:33,8,42,8328,Y
168,2019-04-13,10:59:04,8,15,8408,N
168,2019-04-27,09:06:52,8,45,8437,Y
169,2019-04-27,12:07:39,3,16,105,N
169,2019-04-06,19:04:04,3,17,298,N
169,2019-04-08,16:07:48,3,9,477,Y
169,2019-04-07,09:59:48,3,20,731,N
169,2019-04-10,08:05:10,3,19,746,N
169,2019-04-05,11:32:57,3,12,794,N
169,2019-04-24,10:14:28,5,12,5005,Y
169,2019-04-04,15:24:16,5,12,5137,N
169,2019-04-11,08:42,5,30,5464,N
169,2019-04-12,09:25:57,5,28,5502,N
169,2019-04-28,14:01:10,5,30,5566,N
169,2019-04-13,10:50:54,5,12,5672,Y
169,2019-04-10,09:21:08,5,26,5706,N
169,2019-04-07,09:53:35,5,14,5731,N
169,2019-04-08,08:48:59,5,25,5830,Y
169,2019-04-29,11:33:54,8,42,8023,Y
169,2019-04-13,10:30:33,8,15,8036,Y
169,2019-04-11,06:32:47,8,41,8120,Y
169,2019-04-12,09:32:06,8,44,8144,Y
169,2019-04-02,09:38:46,8,15,8279,Y
169,2019-04-10,07:36:46,8,42,8283,N
169,2019-04-21,10:35:59,8,45,8492,Y
170,2019-04-07,13:55:10,3,20,47,N
170,2019-04-06,12:06:43,3,12,190,Y
170,2019-04-28,07:48:39,3,14,256,Y
170,2019-04-13,07:51:50,3,14,276,Y
170,2019-04-08,12:14:48,3,6,306,N
170,2019-04-12,10:38:55,3,19,395,Y
170,2019-04-03,19:40:29,3,17,548,Y
170,2019-04-09,10:28:16,3,9,573,N
170,2019-04-12,06:25:13,5,12,5093,N
170,2019-04-21,08:00:55,5,30,5255,N
170,2019-04-28,08:16:24,5,30,5379,N
170,2019-04-01,08:35:03,5,12,5401,Y
170,2019-04-11,09:50:52,5,26,5531,N
170,2019-04-24,10:24:18,5,28,5785,N
170,2019-04-13,09:51:19,5,12,5835,N
170,2019-04-08,09:46:13,5,25,5891,N
170,2019-04-04,08:37:14,8,45,8063,N
170,2019-04-11,07:13:13,8,41,8158,N
170,2019-04-09,08:13:59,8,41,8159,N
170,2019-04-15,07:50:10,8,42,8231,Y
170,2019-04-10,07:42:42,8,42,8463,Y
171,2019-04-11,09:50:15,3,19,13,Y
171,2019-04-08,15:20:31,3,7,167,N
171,2019-04-07,18:37:28,3,16,204,N
171,2019-04-12,10:29:19,3,20,418,Y
171,2019-04-20,09:31:11,3,9,480,Y
171,2019-04-09,10:52:48,3,8,528,Y
171,2019-04-13,10:52:41,3,16,652,N
171,2019-04-14,10:28:23,3,20,692,Y
171,2019-04-21,10:28:23,3,20,692,Y
171,2019-04-04,15:50:29,3,12,732,N
171,2019-04-06,13:36:11,3,12,750,Y
171,2019-04-21,07:56:09,5,26,5388,N
171,2019-04-28,07:02:57,5,12,5644,N
171,2019-04-08,09:40:48,5,25,5734,N
171,2019-04-10,10:35:59,5,28,5757,Y
171,2019-04-06,12:58:02,5,12,5867,N
171,2019-04-14,08:49:38,8,15,8176,N
171,2019-04-09,09:00:33,8,45,8220,N
171,2019-04-13,09:53:06,8,42,8417,Y
171,2019-04-27,08:30:53,8,42,8449,N
171,2019-04-05,15:38:23,8,42,8457,N
171,2019-04-11,10:54:40,8,44,8476,N
172,2019-04-07,18:32:01,3,16,317,N
172,2019-04-08,12:55:29,3,9,319,N
172,2019-04-06,14:03:09,3,12,558,N
172,2019-04-04,18:42:49,3,12,724,Y
172,2019-04-07,10:25:30,5,14,5209,Y
172,2019-04-15,08:56:32,5,12,5295,Y
172,2019-04-03,14:44:29,5,30,5388,Y
172,2019-04-12,09:52:02,5,26,5433,Y
172,2019-04-08,07:47:10,5,28,5480,N
172,2019-04-27,08:53:37,5,12,5703,N
172,2019-04-29,07:40:10,5,12,5707,Y
172,2019-04-10,09:07,5,28,5722,Y
172,2019-04-20,08:38:22,5,12,5746,N
172,2019-04-29,15:20:32,8,45,8036,N
172,2019-04-17,07:50:58,8,42,8135,Y
172,2019-04-27,10:45:03,8,45,8251,Y
172,2019-04-10,09:22:37,8,44,8335,N
172,2019-04-20,10:21:13,8,45,8337,Y
172,2019-04-06,13:38:54,8,45,8368,N
172,2019-04-09,09:03:04,8,45,8390,N
172,2019-04-11,08:35:19,8,42,8443,Y
173,2019-04-06,14:58:49,3,17,41,Y
173,2019-04-04,11:40:06,3,12,224,N
173,2019-04-20,07:39:35,3,12,356,Y
173,2019-04-13,09:19:33,3,14,382,N
173,2019-04-11,08:47:59,3,19,512,Y
173,2019-04-07,12:09:13,3,20,539,N
173,2019-04-14,09:21:17,3,20,796,Y
173,2019-04-21,09:21:17,3,20,796,Y
173,2019-04-07,09:29:06,5,27,5498,Y
173,2019-04-28,14:37:20,5,26,5532,N
173,2019-04-27,08:30:44,5,12,5747,N
173,2019-04-20,09:46:25,5,26,5776,Y
173,2019-04-06,10:55:28,5,12,5906,N
173,2019-04-10,06:44:15,5,28,5920,Y
173,2019-04-03,12:06:47,8,45,8035,Y
173,2019-04-14,10:19:54,8,42,8223,N
173,2019-04-11,10:07:09,8,44,8274,N
173,2019-04-22,07:42:23,8,44,8275,N
173,2019-04-07,10:36:15,8,12,8406,N
173,2019-04-13,10:08:56,8,45,8436,N
173,2019-04-10,06:42:33,8,42,8484,N
174,2019-04-03,12:06:30,3,17,22,N
174,2019-04-11,07:01:46,3,18,245,Y
174,2019-04-08,11:34:06,3,8,436,N
174,2019-04-18,07:15:29,3,20,437,Y
174,2019-04-14,08:52:45,3,20,440,N
174,2019-04-21,08:52:45,3,20,440,N
174,2019-04-06,14:17:51,3,17,523,Y
174,2019-04-09,10:15:19,3,6,608,N
174,2019-04-12,07:17:01,3,19,629,N
174,2019-04-20,08:45:10,3,16,665,Y
174,2019-04-07,10:07:32,3,14,704,Y
174,2019-04-11,10:04:28,5,28,5041,N
174,2019-04-10,09:40:23,5,30,5418,Y
174,2019-04-08,09:10:50,5,25,5422,Y
174,2019-04-04,09:28:27,5,26,5490,N
174,2019-04-13,10:06:48,5,12,5531,Y
174,2019-04-12,06:34:44,5,12,5565,Y
174,2019-04-29,15:42:37,5,26,5567,N
174,2019-04-14,08:32:29,5,12,5847,N
174,2019-04-08,11:28:27,8,41,8007,N
174,2019-04-14,08:13:22,8,15,8189,N
174,2019-04-13,10:40:41,8,45,8206,N
174,2019-04-03,09:52:19,8,45,8224,N
174,2019-04-11,09:18:32,8,44,8450,N
175,2019-04-08,14:34:56,3,8,96,Y
175,2019-04-09,08:30:51,3,10,120,N
175,2019-04-10,10:52:54,3,20,249,N
175,2019-04-11,10:36:16,3,18,472,N
175,2019-04-07,17:41:48,3,14,476,N
175,2019-04-01,19:54:12,3,17,553,Y
175,2019-04-06,12:46:45,3,12,628,N
175,2019-04-11,08:59:48,5,26,5292,N
175,2019-04-12,10:17:52,5,26,5318,Y
175,2019-04-28,16:25:15,5,12,5583,Y
175,2019-04-01,13:51:59,5,26,5695,Y
175,2019-04-07,08:43:34,5,27,5701,Y
175,2019-04-10,06:19:49,5,30,5845,Y
175,2019-04-14,09:30:08,8,15,8003,Y
175,2019-04-11,10:54:48,8,42,8131,Y
175,2019-04-24,10:36,8,42,8137,Y
175,2019-04-04,17:58:13,8,45,8316,N
175,2019-04-12,07:20:26,8,44,8384,N
175,2019-04-10,07:39:19,8,44,8487,Y
176,2019-04-09,07:10:44,3,8,163,N
176,2019-04-06,15:19:02,3,17,180,Y
176,2019-04-08,11:23:19,3,7,219,N
176,2019-04-14,08:17:51,3,18,401,N
176,2019-04-21,08:17:51,3,18,401,N
176,2019-04-28,09:28:49,3,14,482,N
176,2019-04-07,17:39:56,3,20,684,Y
176,2019-04-11,10:04:24,3,20,711,Y
176,2019-04-02,12:02:45,3,12,796,N
176,2019-04-08,10:40:23,5,25,5021,Y
176,2019-04-09,08:33:55,5,27,5057,Y
176,2019-04-28,12:55:47,5,30,5492,Y
176,2019-04-11,07:10:52,5,30,5611,Y
176,2019-04-04,14:32:42,5,12,5624,N
176,2019-04-10,07:43:38,5,30,5753,Y
176,2019-04-19,09:50:31,5,26,5847,N
176,2019-04-12,10:24:01,8,44,8186,N
176,2019-04-11,08:49:13,8,41,8249,N
176,2019-04-26,06:37:53,8,6,8295,Y
176,2019-04-28,09:48:18,8,45,8382,Y
176,2019-04-13,10:08:29,8,42,8410,Y
176,2019-04-04,10:13:38,8,42,8412,N
177,2019-04-09,09:28:25,3,9,15,Y
177,2019-04-23,07:02:21,3,20,65,Y
177,2019-04-06,15:47:18,3,17,84,Y
177,2019-04-02,19:31:36,3,17,96,Y
177,2019-04-10,10:02:54,3,18,329,Y
177,2019-04-20,09:29:37,3,16,391,N
177,2019-04-12,10:20:51,3,20,431,N
177,2019-04-13,07:01:10,3,14,480,Y
177,2019-04-07,15:09:16,3,16,598,Y
177,2019-04-11,08:28:19,5,28,5039,Y
177,2019-04-09,10:58:36,5,25,5057,Y
177,2019-04-07,07:23:01,5,27,5077,N
177,2019-04-12,06:23:13,5,12,5310,N
177,2019-04-05,08:19:41,5,30,5352,N
177,2019-04-29,11:40:31,5,26,5363,Y
177,2019-04-20,10:47:59,5,12,5667,Y
177,2019-04-08,08:31:36,5,26,5773,Y
177,2019-04-10,06:17:07,5,26,5810,Y
177,2019-04-13,10:35:16,8,15,8003,N
177,2019-04-01,09:14:17,8,42,8118,N
177,2019-04-12,09:45:38,8,42,8208,N
177,2019-04-10,07:05:20,8,44,8279,Y
177,2019-04-22,08:07:11,8,42,8331,N
177,2019-04-27,10:39:25,8,15,8408,N
178,2019-04-12,09:56:17,3,20,119,Y
178,2019-04-10,07:45:21,3,19,169,Y
178,2019-04-04,11:44:07,3,17,183,Y
178,2019-04-14,09:55:33,3,20,424,Y
178,2019-04-21,09:55:33,3,20,424,Y
178,2019-04-06,12:23:17,3,17,604,N
